Matric Number,Full Name,gender,date of birth,Faculty,department,programme,mode of entry,utme number,remark,dept_id,prog_id
231838,Ebube Emmanuel Esther,FEMALE,2001-04-09,The Social Sciences,Psychology,Psychology,DE,S0ASQHFWFNoI,terminated,66,
243439,Wonuola Alonge Yinyinloluwa,FEMALE,2001-04-10,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,BBXhvFCC6WON,graduated,49,
241417,Precious Olumese Omatsola,MALE,2001-04-11,Arts,History,History,DE,LMrVMROchg5c,terminated,15,
243000,Tomilayo Babalola Enoch,MALE,2001-04-12,Pharmacy,Pharmacy,Pharmacy,UTME,PJY7bB7ebl4v,graduated,38,
241268,Oluwasikemi Adeyanju Holiness,FEMALE,2001-04-13,Arts,English,English,DE,8whU14Jtstlx,terminated,13,
243550,Opeyemi Adeniji Samuel,MALE,2001-04-14,Science,Mathematics,Mathematics,UTME,4oGqduV2htmK,graduated,52,
244103,Kolade Fawole Habeeb,MALE,2001-04-15,Technology,Mechanical Engineering,Mechanical Engineering,DE,aCLB5EOlOP121,terminated,62,
235560,RACHEAL ADEJUMO ADERONKE,FEMALE,2001-04-16,Education,Science and Technology Education,Science and Technology Education,UTME,ybHwNmoAKCmf,graduated,72,
220423,Richmmon Egbe Banks,MALE,2001-04-17,Arts,Philosophy,Philosophy,DE,N9tRoXwGZ1mA,terminated,18,
235338,Oyinlola Abdulkareem Anifat,FEMALE,2001-04-18,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,GAZGYHSKzw1q,graduated,27,
235592,Joy Ajagun Echeruo,FEMALE,2001-04-19,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,Izp5hlKwuzFb,terminated,71,
220347,Barakat Tiamiyu Bolanle,FEMALE,2001-04-20,Arts,Arabic and Islamic Studies,Arabic and Islamic Studies,UTME,lb4Fb88VqzxW,graduated,10,
235969,Rebecca Akinboro Monisola,FEMALE,2001-04-21,Law,Law,L.L.B. LAW,DE,jYYS1aWhfXqg,terminated,37,
235819,Segun Sekoni Jeremiah,MALE,2001-04-22,Education,Health Education,Health Education,UTME,qNUOoWCgTz8G,graduated,88,
235382,Salome Adebayo Folajomi,FEMALE,2001-04-23,Clinical Sciences,Physiotherapy,Physiotherapy,DE,U8ucs9G44IbU,terminated,26,
220088,Aishat Emiola Olaonipekun,FEMALE,2001-04-24,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),UTME,iJuIe93y2e2l,graduated,79,
221112,Florence Ayokunnu Oyebola,FEMALE,2001-04-25,Education,Adult Education,Adult Education,DE,1rXb9B5HubtE,terminated,31,
220343,Azeezat Olaleye Omolola,FEMALE,2001-04-26,Arts,Arabic and Islamic Studies,Arabic and Islamic Studies,UTME,H6Id9i2SLb2r,graduated,10,
243824,Emmanuel Giwa Oluwasemire,MALE,2001-04-27,Technology,Agricultural and Environmental Engineering,Agricultural and Environmental Engineering,DE,lKkB66OTlaFm,terminated,57,
228522,Uchenna Okey Williamspaul,MALE,2001-04-28,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),UTME,MYG79jOTu1AQ,graduated,79,
243104,Testimony Omotosho Oluwatoyin,FEMALE,2001-04-29,Public Health,Environmental Health Science,Environmental Health Science,DE,3GWK4yIPJtAw,terminated,39,
228493,Oluwayemisi Adewuyi Mary,FEMALE,2001-04-30,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),UTME,9cyqVFXwbdO51,graduated,79,
242449,MARIAM GAZALI TEMITOPE,FEMALE,2001-05-01,Education,Early Childhood and Educational Foundations,Early Childhood and Educational Foundations,DE,0xX0kaIHn6xt,terminated,73,
231661,Olamilekan Aina Olamide,MALE,2001-05-02,Technology,Petroleum Engineering,Petroleum Engineering,UTME,K5T2eg9FnU7i,graduated,63,
237015,IFEOLUWA GARBA JOSHUA,MALE,2001-05-03,Technology,Wood Products Engineering,Wood Products Engineering,DE,hi0ZcNbIHLuw,terminated,70,
241928,Esther Olaniyan Olawoyin,FEMALE,2001-05-04,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,URTV3Vb2AiH54,graduated,27,
228732,Victoria Dehinde-Joseph Ifedipupo,FEMALE,2001-05-05,Arts,English,English,DE,p02k9lM76YY59,terminated,13,
231373,Solomon Obiwole Oluwayomi,MALE,2001-05-06,Technology,Civil Engineering,Civil Engineering,UTME,VJjHYzJt1tvv,graduated,58,
231614,Ademola Gbadero Matthew,MALE,2001-05-07,Technology,Mechanical Engineering,Mechanical Engineering,DE,oz0oQif8Cidr,terminated,62,
222441,Abduljeleel Oyadiji Adekunle,MALE,2001-05-08,Science,Chemistry,Chemistry,UTME,LrkmjexJA38S,graduated,48,
223411,Olamidipupo Taiwo Rofiu,MALE,2001-05-09,The Social Sciences,Political Science,Political Science,DE,7GslvP49GecU,terminated,65,
231567,Daniel Omolayo Oluwanifemi,MALE,2001-05-10,Technology,Industrial and Production Engineering,Industrial and Production Engineering,UTME,XCaE6POKcPkC,graduated,61,
231346,Joshua Adeyeluwa Fesobi,MALE,2001-05-11,Technology,Civil Engineering,Civil Engineering,DE,vdiWGtL3sM5P,terminated,58,
236753,OLANREWAJU OLOKO EMMANUEL,MALE,2001-05-12,Technology,Civil Engineering,Civil Engineering,UTME,ko0zc8mu6lLf,graduated,58,
215475,Muhsinah Alaran Moninuola,FEMALE,2001-05-13,Technology,Food Technology,Food Technology,DE,hS5gmtQeQ1oT,terminated,60,
243612,Temitope Akinola Glory,FEMALE,2001-05-14,Science,Microbiology,Microbiology,UTME,EEAT8I5anRt58,graduated,53,
235093,Aishat Ogunrinde Olanike,FEMALE,2001-05-15,Public Health,Environmental Health Science,Environmental Health Science,DE,KJvziSbE008P,terminated,39,
243628,Mofejesu Joseph Emmanuel,MALE,2001-05-16,Science,Microbiology,Microbiology,UTME,9FBOQRxBDymC,graduated,53,
234955,Adeola Oyeniyi Haffsoh,FEMALE,2001-05-17,Arts,Philosophy,Philosophy,DE,GCtPyLIAdlZl,terminated,18,
231501,Richard Olatoye Oluwadamilare,MALE,2001-05-18,Technology,Food Technology,Food Technology,UTME,b3ILXIlrocEb,graduated,60,
230069,Isaiah Ranti Oluwasegun,MALE,2001-05-19,Education,"Library, Archival and Information Studies","Library, Archival and Information Studies",DE,PSj0zbxooihY,terminated,35,
214476,Moshood Adejonwo Adebola,MALE,2001-05-20,Pharmacy,Pharmacy,Pharmacy,UTME,3IdqwRpezLHj,graduated,38,
234677,Joy Mong Arianzu,FEMALE,2001-05-21,Agriculture,Crop Protection and Environmental Biology,Crop Protection and Environmental Biology,DE,e3MDlJiYMu5e,terminated,7,
241903,Emmanuel Monehin Durotimi,MALE,2001-05-22,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,S1BsEsgm62FU,graduated,27,
243249,Racheal Aghodeaka Amarachi,FEMALE,2001-05-23,Science,Archaeology and Anthropology (Science),Archaeology and Anthropology (Science),DE,V1g9BJcHi3ll,terminated,80,
244092,Emmanuel Akintolu Oluwafemi,MALE,2001-05-24,Technology,Mechanical Engineering,Mechanical Engineering,UTME,pKyORMJ12wz51,graduated,62,
241472,Habeebullah Olaitan Oluwaferanmi,MALE,2001-05-25,Arts,Linguistics and african Languages,Linguistics and african Languages,DE,heiGNtaD4HZR,terminated,16,
241288,Victory Kolawole Monisola,FEMALE,2001-05-26,Arts,English,English,UTME,shGZKCghAWIi,graduated,13,
230967,Oluwadamilola Bakare Samuel,MALE,2001-05-27,Science,Geology,Geology,DE,2u9vWlN0ABQI,terminated,51,
241588,Kehinde Okunola Gideon,MALE,2001-05-28,Arts,Religious Studies,Religious Studies,UTME,AfcA2cbV2h1R,graduated,19,
230607,Leah Jayeola Oyeronke,FEMALE,2001-05-29,Renewable Natural Resources,Aquaculture and Fisheries Management,Aquaculture and Fisheries Management,DE,BgPUYGUmqJLx,terminated,75,
236586,Ibrahim Abdulmumeen Adebayo,MALE,2001-05-30,Science,Statistics,Statistics,UTME,FcU3zZN5OI7B,graduated,55,
223768,Timileyin Kareem Kehinde,MALE,2001-05-31,Science,Chemistry,Chemistry,DE,yTWb8OpBZGpA,terminated,48,
214348,Stephen Afape Temidayo,MALE,2001-06-01,Law,Law,L.L.B. LAW,UTME,rp0N2pYG41rH,graduated,37,
242102,Raphael Dennis Chineyen,MALE,2001-06-02,Economics and Management Sciences,Accounting,Accounting,DE,Za334f1qc1FD,terminated,95,
229859,Abubakar Ibrahim ,MALE,2001-06-03,Education,Early Childhood and Educational Foundations,Early Childhood and Educational Foundations,UTME,qmfOWj2TMcXI,graduated,73,
236722,WAHEED ADEYEMI OPEYEMI,MALE,2001-06-04,Technology,Civil Engineering,Civil Engineering,DE,t9AuP3VZEhxM,terminated,58,
236757,Kehinde Onishola Caleb,MALE,2001-06-05,Technology,Civil Engineering,Civil Engineering,UTME,m0FzjnY51fSq,graduated,58,
241371,Mary Oyeniyi Oluwadolapo,FEMALE,2001-06-06,Arts,European Studies,European Studies,DE,Z14v3uJJevJY,terminated,14,
231486,Tolulope Makanjuola Daniel,MALE,2001-06-07,Technology,Mechanical Engineering,Mechanical Engineering,UTME,OL1oWw6aiSKh,graduated,62,
223159,Obaloluwa Ekanola Adeleke,MALE,2001-06-08,Technology,Industrial and Production Engineering,Industrial and Production Engineering,DE,RfAhqiwYN1LU,terminated,61,
241091,Abisola Ajayi Felicita,FEMALE,2001-06-09,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),UTME,KK39hcTOkfG59,graduated,79,
243672,Israel Atilola Ayomide,MALE,2001-06-10,Science,Physics,Physics,DE,MDszpkKqnkPL,terminated,54,
241036,Azeez Lawal Adebayo,MALE,2001-06-11,Agriculture,Soil Resources Management,Soil Resources Management,UTME,1wovGMYvHCmQ,graduated,92,
215682,Christabel Okoye Ifunanya,FEMALE,2001-06-12,Technology,Wood Products Engineering,Wood Products Engineering,DE,JGwMl7s2vuqZ,terminated,70,
230289,Abdullahi Bello ,MALE,2001-06-13,Law,Law,L.L.B. LAW,UTME,l4O0dLinc1Op,graduated,37,
241203,Victor Atanda Adebunmi,MALE,2001-06-14,Arts,Communication and Language Arts,Communication and Language Arts,DE,JAbQPsx26i9g,terminated,12,
235874,Oluwatomi Olowookere -,MALE,2001-06-15,Education,"Library, Archival and Information Studies","Library, Archival and Information Studies",UTME,Bvbal71CBOAC,graduated,35,
243058,Victor Oyepade Oluwaferanmi,MALE,2001-06-16,Pharmacy,Pharmacy,Pharmacy,DE,sRpY3Z4mn7NO,terminated,38,
241975,Grace Adeyemi Aderewa,FEMALE,2001-06-17,Clinical Sciences,Nursing,Nursing,UTME,3pkU8DM9GEph,graduated,25,
241970,Kaothar Abdulkareem ,FEMALE,2001-06-18,Clinical Sciences,Nursing,Nursing,DE,ie9wVH6GKnWW,terminated,25,
243913,Abdulbasit Omogoye Tomiwa,MALE,2001-06-19,Technology,Civil Engineering,Civil Engineering,UTME,66v8zcCeDVXh,graduated,58,
241643,Opeyemi Adeboye Esther,FEMALE,2001-06-20,Basic Medical Sciences,Biochemistry,Biochemistry,DE,CdzAmStwWoS53,terminated,23,
231636,Kenneth Onyeneke Ifenna,MALE,2001-06-21,Technology,Mechanical Engineering,Mechanical Engineering,UTME,BVI9QuHvBV2V,graduated,62,
241158,Gbolahan Alakunle Emmanuel,MALE,2001-06-22,Arts,Classical Studies,Classical Studies,DE,hsYDmqNK6sPu,terminated,21,
241979,Oluwatobiloba Akangbe Damilola,FEMALE,2001-06-23,Clinical Sciences,Nursing,Nursing,UTME,Ns74xcIf6nmq,graduated,25,
221302,Abisola Folarin Oluwagbemisola,FEMALE,2001-06-24,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,SnMzv8PZyBKe,terminated,71,
235389,Priscilla Bello Blessing,FEMALE,2001-06-25,Clinical Sciences,Physiotherapy,Physiotherapy,UTME,9nWs3AAR236W,graduated,26,
228647,Olanike Adeyemo Phoebe,FEMALE,2001-06-26,Arts,Communication and Language Arts,Communication and Language Arts,DE,gSVpKebX9Abi,terminated,12,
235385,Precious Adeleye Mary,FEMALE,2001-06-27,Clinical Sciences,Physiotherapy,Physiotherapy,UTME,n78UYoKKd06W,graduated,26,
215230,Ibukun Aladeojebi Oluwakunle,MALE,2001-06-28,Science,Statistics,Statistics,DE,HIV0rJSJ9YTb,terminated,55,
228274,Deborah Adigwe Chioma,FEMALE,2001-06-29,Agriculture,Agricultural Economics,Agricultural Economics,UTME,aUX2BabKvPD57,graduated,1,
230760,Mary Oladele Inioluwa,FEMALE,2001-06-30,Science,Botany,Botany,DE,Es7dvvIvM25a,terminated,47,
237314,Oluwadunsin Adebiyi Titoluwa,FEMALE,2001-07-01,Arts,Communication and Language Arts,Communication and Language Arts,UTME,ijfudcNGCMKI,graduated,12,
234816,Success Giwa Folashade,FEMALE,2001-07-02,Arts,English,English,DE,hbG5Us4Z7Ys60,terminated,13,
205619,Joshua AGBOMEIKHE Praise,MALE,2001-07-03,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,v0Cy2e3WrSyy,graduated,49,
241296,Benita Oke Damilola,FEMALE,2001-07-04,Arts,English,English,DE,bPhQs8q9tWeL,terminated,13,
222006,Timileyin Olajide Daniel,MALE,2001-07-05,Pharmacy,Pharmacy,Pharmacy,UTME,2YEMfBJZcZAA,graduated,38,
219938,Peace Adewara Ruth,FEMALE,2001-07-06,Agriculture,Animal Science,Animal Science,DE,UGReFfhcoaD59,terminated,5,
230677,Emmanuel Adeola Oluwakayode,MALE,2001-07-07,Basic Medical Sciences,BioMedical Laboratory Science,BioMedical Laboratory Science,UTME,1jL0AXYSxN3n,graduated,22,
230074,Halymah Adeniji Adedamola,FEMALE,2001-07-08,Education,Science and Technology Education,Science and Technology Education,DE,MrfvWCBVOa86,terminated,72,
215650,Joshua Solomon Ayoola,MALE,2001-07-09,Technology,Petroleum Engineering,Petroleum Engineering,UTME,D4QGziuiPl0h,graduated,63,
238075,MOFOLUWAKE ADEGBITE COMFORT,FEMALE,2001-07-10,Education,Counselling and Human Development Studies,Counselling and Human Development Studies,DE,cJnW74Jk9EQb,terminated,33,
243995,Olawale Bankole Israel,MALE,2001-07-11,Technology,Food Technology,Food Technology,UTME,DVQx0F5WKdg54,graduated,60,
243075,Joy Ajidagba Modupe,FEMALE,2001-07-12,Public Health,Environmental Health Science,Environmental Health Science,DE,TD4xrKljJf133,terminated,39,
242474,Chesney Akintimoye Deborah,FEMALE,2001-07-13,Education,Educational Management,Educational Management,UTME,XBZayB1fjOt56,graduated,32,
234731,Abduljeleel Idowu Opeyemi,MALE,2001-07-14,Arts,Arabic and Islamic Studies,Arabic and Islamic Studies,DE,7AiS8e0Z3Biz,terminated,10,
229673,Oluwabukunmi Oyerinde ,FEMALE,2001-07-15,Education,Adult Education,Adult Education,UTME,VxOfzsE81322,graduated,31,
231714,Temitope Adeoye Samuel,MALE,2001-07-16,Technology,Wood Products Engineering,Wood Products Engineering,DE,EpkyVpN6vYxt,terminated,70,
231287,Isaac Akinade Adebowale,MALE,2001-07-17,Technology,Agricultural and Environmental Engineering,Agricultural and Environmental Engineering,UTME,dBgR9rMw9tWj,graduated,57,
221797,Kolawole Adebowale Abdulazeez,MALE,2001-07-18,Law,Law,L.L.B. LAW,DE,S0ASQHFWFNoI,terminated,37,
221942,Rereloluwa Adeleye Wisdom,MALE,2001-07-19,Pharmacy,Pharmacy,Pharmacy,UTME,BBXhvFCC6WON,graduated,38,
243478,Favour Opatola Iteoluwakiisi,MALE,2001-07-20,Science,Statistics,Statistics,DE,LMrVMROchg5c,terminated,55,
235091,Kelvin Joseph Omonete,MALE,2001-07-21,Public Health,Environmental Health Science,Environmental Health Science,UTME,PJY7bB7ebl4v,graduated,39,
241404,Al-Ameen Kasali Dolapo,MALE,2001-07-22,Arts,History,History,DE,8whU14Jtstlx,terminated,15,
244172,Gift Enyi Ohiama,FEMALE,2001-07-23,Technology,Petroleum Engineering,Petroleum Engineering,UTME,4oGqduV2htmK,graduated,63,
235319,Similoluwa Olabode Precious,FEMALE,2001-07-24,Clinical Sciences,Nursing,Nursing,DE,aCLB5EOlOP122,terminated,25,
220221,Christopher Nwani Ejimofor,MALE,2001-07-25,Arts,English,English,UTME,ybHwNmoAKCmf,graduated,13,
241457,Kelvin Igwe Chimezie,MALE,2001-07-26,Arts,Linguistics and african Languages,Linguistics and african Languages,DE,N9tRoXwGZ1mA,terminated,16,
230054,Blessing Obademi Olamide,FEMALE,2001-07-27,Education,"Library, Archival and Information Studies","Library, Archival and Information Studies",UTME,GAZGYHSKzw1q,graduated,35,
235845,Mercy Abah Eleojo,FEMALE,2001-07-28,Education,"Library, Archival and Information Studies","Library, Archival and Information Studies",DE,Izp5hlKwuzFb,terminated,35,
241841,Elizabeth Ajayi Banke,FEMALE,2001-07-29,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,lb4Fb88VqzxW,graduated,27,
241531,Ademola David Olumide,MALE,2001-07-30,Arts,Philosophy,Philosophy,DE,jYYS1aWhfXqg,terminated,18,
235222,OLATUBOSUN DIYAOLU ANJOLAOLUWA,MALE,2001-07-31,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,qNUOoWCgTz8G,graduated,27,
223600,Abraham Fatunmbi Ayobami,MALE,2001-08-01,Veterinary Medicine,Veterinary Medicine,Veterinary Medicine,DE,U8ucs9G44IbU,terminated,68,
236164,Morenikeji Durotoye Oluwadamilola,FEMALE,2001-08-02,Renewable Natural Resources,Social and Environmental Forestry,Social and Environmental Forestry,UTME,iJuIe93y2e2l,graduated,44,
222439,Tomilayo Orebiyi Elizabeth,FEMALE,2001-08-03,Science,Chemistry,Chemistry,DE,1rXb9B5HubtE,terminated,48,
229741,Ajimoh Adeyemi Dayo,FEMALE,2001-08-04,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,UTME,H6Id9i2SLb2r,graduated,71,
212395,Saoban Raheem Adeleke,MALE,2001-08-05,Agriculture,Crop Protection and Environmental Biology,Crop Protection and Environmental Biology,DE,lKkB66OTlaFm,terminated,7,
235111,REKIAT ALOWONLE YETUNDE,FEMALE,2001-08-06,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,UTME,MYG79jOTu1AQ,graduated,40,
241552,Opeyemi Odewenwa Abigail,FEMALE,2001-08-07,Arts,Philosophy,Philosophy,DE,3GWK4yIPJtAw,terminated,18,
236038,Oluwabusolami Adebiyi Racheal,FEMALE,2001-08-08,Pharmacy,Pharmacy,Pharmacy,UTME,9cyqVFXwbdO52,graduated,38,
229377,Desmond Okafor Chineme,MALE,2001-08-09,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,DE,0xX0kaIHn6xt,terminated,27,
228945,Praise Alabi Oyindamola,FEMALE,2001-08-10,Arts,Philosophy,Philosophy,UTME,K5T2eg9FnU7i,graduated,18,
235334,Baleeqs Shokunbi Oluwabukola,FEMALE,2001-08-11,Clinical Sciences,Nursing,Nursing,DE,hi0ZcNbIHLuw,terminated,25,
242766,Goodness Nkokom David,FEMALE,2001-08-12,Environmental Design and Management,Architecture,Architecture,UTME,URTV3Vb2AiH55,graduated,76,
237256,Ooreoluwa Olakanla Oluwafemi,MALE,2001-08-13,Veterinary Medicine,Veterinary Medicine,Veterinary Medicine,DE,p02k9lM76YY60,terminated,68,
235575,Folakemi Arogundade Deborah,FEMALE,2001-08-14,Education,Science and Technology Education,Science and Technology Education,UTME,VJjHYzJt1tvv,graduated,72,
213024,Abdulsamad Isola Adefimihan,MALE,2001-08-15,Arts,Linguistics and african Languages,Linguistics and african Languages,DE,oz0oQif8Cidr,terminated,16,
206045,Tomide Akinmolayan Ehijagbon,MALE,2001-08-16,Basic Medical Sciences,BioMedical Laboratory Science,BioMedical Laboratory Science,UTME,LrkmjexJA38S,graduated,22,
231612,Chukwubuikem Ezewulu Raymond,MALE,2001-08-17,Technology,Mechanical Engineering,Mechanical Engineering,DE,7GslvP49GecU,terminated,62,
231093,Oluwamayowa Aweda Joy,FEMALE,2001-08-18,Science,Microbiology,Microbiology,UTME,XCaE6POKcPkC,graduated,53,
237208,Inioluwa Adebimpe Olalekan,MALE,2001-08-19,Veterinary Medicine,Veterinary Medicine,Veterinary Medicine,DE,vdiWGtL3sM5P,terminated,68,
221894,Mercy Olatayo Olaoluwa,MALE,2001-08-20,Law,Law,L.L.B. LAW,UTME,ko0zc8mu6lLf,graduated,37,
230006,Boluwaji Sasere Joshua,MALE,2001-08-21,Education,Health Education,Health Education,DE,hS5gmtQeQ1oT,terminated,88,
236100,Jesuseun Olawuyi Tofunmi,MALE,2001-08-22,Pharmacy,Pharmacy,Pharmacy,UTME,EEAT8I5anRt59,graduated,38,
236344,Adebola Ogunlela Williams,MALE,2001-08-23,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,KJvziSbE008P,suspended,49,
230775,Favour Taiwo Ayomide,FEMALE,2001-08-24,Science,Botany,Botany,UTME,9FBOQRxBDymC,graduated,47,
228686,Adenomoh Okoyomoh Osiregbemhe,MALE,2001-08-25,Arts,Communication and Language Arts,Communication and Language Arts,DE,GCtPyLIAdlZl,terminated,12,
243035,Emmanuel Okafor Chigozie,MALE,2001-08-26,Pharmacy,Pharmacy,Pharmacy,UTME,b3ILXIlrocEb,graduated,38,
229744,Rahmotallahi Akinpelu Olawumi,FEMALE,2001-08-27,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,PSj0zbxooihY,terminated,71,
242976,Wasiu Adeyoola Adebowale,MALE,2001-08-28,Pharmacy,Pharmacy,Pharmacy,UTME,3IdqwRpezLHj,graduated,38,
236095,Israel Okpolua-Efe Oghenemaro,MALE,2001-08-29,Pharmacy,Pharmacy,Pharmacy,DE,e3MDlJiYMu5e,terminated,38,
242337,Ali-Ibrahim Balogun ,MALE,2001-08-30,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,UTME,S1BsEsgm62FU,graduated,71,
230904,Taiwo Leshi Oluwademilade,FEMALE,2001-08-31,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,V1g9BJcHi3ll,suspended,49,
235137,Dominion Oyintiloye Jesutofunmi,FEMALE,2001-09-01,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,UTME,pKyORMJ12wz52,graduated,40,
229525,Benjamin Bomide Adekunle,MALE,2001-09-02,Dentistry,Dental Surgery,Dental Surgery,DE,heiGNtaD4HZR,terminated,28,
228605,Oluwasegun Idris Abiodun,MALE,2001-09-03,Arts,Classical Studies,Classical Studies,UTME,shGZKCghAWIi,graduated,21,
213091,Oluwadamilola Olaseyinde Queen,FEMALE,2001-09-04,Clinical Sciences,Physiotherapy,Physiotherapy,DE,2u9vWlN0ABQI,terminated,26,
243856,Adewale Amisu Ayobamidele,MALE,2001-09-05,Technology,Automotive Engineering,Automotive Engineering,UTME,AfcA2cbV2h1R,graduated,98,
237622,Mutiyat Alayande Kofoworola,FEMALE,2001-09-06,Arts,Classical Studies,Classical Studies,DE,BgPUYGUmqJLx,terminated,21,
223111,Chioma Felix Stephanie,FEMALE,2001-09-07,Technology,Food Technology,Food Technology,UTME,FcU3zZN5OI7B,graduated,60,
237545,Olawale Moshood Ibrahim,MALE,2001-09-08,Science,Physics,Physics,DE,yTWb8OpBZGpA,terminated,54,
231836,Chinonye Elochukwu Precious,FEMALE,2001-09-09,The Social Sciences,Psychology,Psychology,UTME,rp0N2pYG41rH,graduated,66,
230998,Ayomikun Tychus Favour,FEMALE,2001-09-10,Science,Geology,Geology,DE,Za334f1qc1FD,terminated,51,
242698,Yussuf Olalekan Alabi,MALE,2001-09-11,Education,Science and Technology Education,Science and Technology Education,UTME,qmfOWj2TMcXI,graduated,72,
